sessionDate,seasonName,metric,category,value,pid
16/06/2024,2023/2024,emboss_baseline_score,total,,1
16/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
16/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
16/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
16/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
16/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
16/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
16/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
16/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
16/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
16/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
17/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
17/06/2024,2023/2024,bio_baseline_composite,bio,,1
17/06/2024,2023/2024,emboss_baseline_score,total,,1
17/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
17/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
17/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
17/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
17/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
17/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
17/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
17/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
17/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
17/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
18/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
18/06/2024,2023/2024,bio_baseline_composite,bio,,1
18/06/2024,2023/2024,emboss_baseline_score,total,,1
18/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
18/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
18/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
18/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
18/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
18/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
18/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
18/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
18/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
18/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
19/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
19/06/2024,2023/2024,bio_baseline_composite,bio,,1
19/06/2024,2023/2024,emboss_baseline_score,total,,1
19/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
19/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
19/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
19/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
19/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
19/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
19/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
19/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
19/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
19/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
20/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
20/06/2024,2023/2024,bio_baseline_composite,bio,,1
20/06/2024,2023/2024,emboss_baseline_score,total,,1
20/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
20/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
20/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
20/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
20/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
20/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
20/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
20/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
20/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
20/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
21/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
21/06/2024,2023/2024,bio_baseline_composite,bio,,1
21/06/2024,2023/2024,emboss_baseline_score,total,,1
21/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
21/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
21/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
21/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
21/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
21/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
21/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
21/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
21/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
21/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
22/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
22/06/2024,2023/2024,bio_baseline_composite,bio,,1
22/06/2024,2023/2024,emboss_baseline_score,total,,1
22/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
22/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
22/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
22/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
22/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
22/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
22/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
22/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
22/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
22/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
23/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
23/06/2024,2023/2024,bio_baseline_composite,bio,,1
23/06/2024,2023/2024,emboss_baseline_score,total,,1
23/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
23/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
23/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
23/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
23/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
23/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
23/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
23/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
23/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
23/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
24/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
24/06/2024,2023/2024,bio_baseline_composite,bio,,1
24/06/2024,2023/2024,emboss_baseline_score,total,,1
24/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
24/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
24/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
24/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
24/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
24/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
24/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
24/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
24/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
24/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
25/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
25/06/2024,2023/2024,bio_baseline_composite,bio,,1
25/06/2024,2023/2024,emboss_baseline_score,total,,1
25/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
25/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
25/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
25/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
25/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
25/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
25/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
25/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
25/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
25/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
26/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
26/06/2024,2023/2024,bio_baseline_composite,bio,,1
26/06/2024,2023/2024,emboss_baseline_score,total,,1
26/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
26/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
26/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
26/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
26/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
26/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
26/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
26/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
26/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
26/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
27/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
27/06/2024,2023/2024,bio_baseline_composite,bio,,1
27/06/2024,2023/2024,emboss_baseline_score,total,,1
27/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
27/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
27/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
27/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
27/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
27/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
27/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
27/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
27/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
27/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
28/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
28/06/2024,2023/2024,bio_baseline_composite,bio,,1
28/06/2024,2023/2024,emboss_baseline_score,total,,1
28/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
28/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
28/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
28/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
28/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
28/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
28/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
28/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
28/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
28/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
29/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
29/06/2024,2023/2024,bio_baseline_composite,bio,,1
29/06/2024,2023/2024,emboss_baseline_score,total,,1
29/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
29/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
29/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
29/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
29/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
29/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
29/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
29/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
29/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
29/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
30/06/2024,2023/2024,bio_baseline_completeness,bio,0.0,1
30/06/2024,2023/2024,bio_baseline_composite,bio,,1
30/06/2024,2023/2024,emboss_baseline_score,total,,1
30/06/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
30/06/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,,1
30/06/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
30/06/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
30/06/2024,2023/2024,sleep_baseline_completeness,sleep,0.0,1
30/06/2024,2023/2024,sleep_baseline_composite,sleep,,1
30/06/2024,2023/2024,soreness_baseline_completeness,soreness,0.0,1
30/06/2024,2023/2024,soreness_baseline_composite,soreness,,1
30/06/2024,2023/2024,subjective_baseline_completeness,subjective,0.0,1
30/06/2024,2023/2024,subjective_baseline_composite,subjective,,1
01/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
01/07/2024,2024/2025,bio_baseline_composite,bio,,1
01/07/2024,2024/2025,emboss_baseline_score,total,,1
01/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
01/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
01/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
01/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
01/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
01/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
01/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
01/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
01/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
01/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
02/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
02/07/2024,2024/2025,bio_baseline_composite,bio,,1
02/07/2024,2024/2025,emboss_baseline_score,total,,1
02/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
02/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
02/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
02/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
02/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
02/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
02/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
02/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
02/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
02/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
03/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
03/07/2024,2024/2025,bio_baseline_composite,bio,,1
03/07/2024,2024/2025,emboss_baseline_score,total,,1
03/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
03/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
03/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
03/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
03/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
03/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
03/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
03/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
03/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
03/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
04/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
04/07/2024,2024/2025,bio_baseline_composite,bio,,1
04/07/2024,2024/2025,emboss_baseline_score,total,,1
04/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
04/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
04/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
04/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
04/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
04/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
04/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
04/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
04/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
04/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
05/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
05/07/2024,2024/2025,bio_baseline_composite,bio,,1
05/07/2024,2024/2025,emboss_baseline_score,total,,1
05/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
05/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
05/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
05/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
05/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
05/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
05/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
05/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
05/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
05/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
06/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
06/07/2024,2024/2025,bio_baseline_composite,bio,,1
06/07/2024,2024/2025,emboss_baseline_score,total,,1
06/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
06/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
06/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
06/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
06/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
06/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
06/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
06/07/2024,2024/2025,soreness_baseline_composite,soreness,,1
06/07/2024,2024/2025,subjective_baseline_completeness,subjective,0.0,1
06/07/2024,2024/2025,subjective_baseline_composite,subjective,,1
07/07/2024,2024/2025,bio_baseline_completeness,bio,0.0,1
07/07/2024,2024/2025,bio_baseline_composite,bio,,1
07/07/2024,2024/2025,emboss_baseline_score,total,,1
07/07/2024,2024/2025,msk_joint_range_baseline_completeness,msk_joint_range,0.0,1
07/07/2024,2024/2025,msk_joint_range_baseline_composite,msk_joint_range,,1
07/07/2024,2024/2025,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.0,1
07/07/2024,2024/2025,msk_load_tolerance_baseline_composite,msk_load_tolerance,,1
07/07/2024,2024/2025,sleep_baseline_completeness,sleep,0.0,1
07/07/2024,2024/2025,sleep_baseline_composite,sleep,,1
07/07/2024,2024/2025,soreness_baseline_completeness,soreness,0.0,1
